"","Protein.Name","Evalue","SPID","ProteinName","Area.mean.N","SD.mean.N","CV.mean.N","Area.mean.S","SD.mean.S","CV.mean.S","N.over.S","S.over.N"
"128","cds.comp110681_c0_seq1|m.8115",5e-58,"Q8IWF2","FAD-dependent oxidoreductase domain-containing protein 2 (Endoplasmic reticulum flavoprotein associated with degradation)",8.3743989909642e-05,8.21880640487277e-05,0.981420447454282,0.000183292279186052,0.000101281419645012,0.552567844618297,0.456887711154691,2.18872159523114
"130","cds.comp110984_c0_seq1|m.8188",5e-46,"P18239","ADP,ATP carrier protein 2 (ADP/ATP translocase 2) (Adenine nucleotide translocator 2) (ANT 2) (Petite colonies protein 9)",0.0728010914380142,0.0179110777727839,0.246027599572928,0.0350909338905374,0.00678767998282286,0.193431158144617,2.07464103591856,0.4820110962267
"131","cds.comp110994_c0_seq1|m.8194",4e-28,"Q54K00","Aromatic amino acid aminotransferase DDB_G0287711 (EC 2.6.1.57)",0.00186401650362703,0.00165668536728342,0.88877183440158,0.000182029939434061,0.000125101874075823,0.687259878593437,10.2401643895633,0.0976546822841238
"139","cds.comp111695_c1_seq1|m.8385",2e-08,"Q767I8","Protocadherin alpha-4 (PCDH-alpha-4) (Cadherin-related neuronal receptor 4)",0.00196590582896698,0.00171830999174113,0.87405508769667,0.000750947054482153,0.000704166376837756,0.937704426210638,2.61790204413632,0.38198526268003
"140","cds.comp111704_c1_seq1|m.8390",3e-59,"Q96CU9","FAD-dependent oxidoreductase domain-containing protein 1 (EC 1.-.-.-)",0.00029177712561521,0.000164121783039472,0.562490231862498,7.39486370377743e-05,2.47067070674112e-05,0.334106321050793,3.94567279808233,0.253442201412651
"152","cds.comp112515_c0_seq1|m.8628",2e-23,"P22756","Glutamate receptor ionotropic, kainate 1 (GluK1) (Glutamate receptor 5) (GluR-5) (GluR5)",0.000831358267027244,0.000324256720298009,0.390032472350916,0.00198564009918389,0.000389075937898314,0.195944843206091,0.41868527301042,2.3884288855202
"173","cds.comp113349_c0_seq1|m.8845",3e-37,"Q7K4B6","Transmembrane and TPR repeat-containing protein CG4050",0.00765740075551535,0.00365095925931597,0.476788322288907,0.00290326001328422,0.00059015027102304,0.203271587223582,2.63751807295178,0.379144321419132
"189","cds.comp114414_c0_seq1|m.9170",1e-63,"P18106","Tyrosine-protein kinase Fer (EC 2.7.10.2)",0.000582627264826657,0.000328378736347886,0.563617180609605,0.000169293586273144,6.028529651931e-05,0.356099116608254,3.44152001060823,0.290569282444262
"212","cds.comp115555_c0_seq1|m.9576",4e-108,"Q07113","Cation-independent mannose-6-phosphate receptor (CI Man-6-P receptor) (CI-MPR) (M6PR) (300 kDa mannose 6-phosphate receptor) (MPR 300) (Insulin-like growth factor 2 receptor) (Insulin-like growth factor II receptor) (IGF-II receptor) (M6P/IGF2 receptor) (M6P/IGF2R) (CD antigen CD222)",0.000857247938858838,0.000815788952166057,0.951637111256318,0.000347431351913723,0.000280707772586993,0.807951760947298,2.46738797214742,0.405286890950384
"222","cds.comp115977_c0_seq1|m.9714",1e-108,"Q5PPV3","MORN repeat-containing protein 3",0.00278387641690432,0.00156354581531518,0.561643399764794,0.000709748228803343,0.000601002248225466,0.846782314960861,3.92234359161138,0.25494961791177
"223","cds.comp115997_c0_seq1|m.9719",5e-18,"P15870","Histone H1-delta",0.0160965845336737,0.00470604595937137,0.292363013378797,0.0338343024823347,0.00667249120308261,0.197210839696382,0.475747491531055,2.10195538137635
"229","cds.comp116351_c0_seq1|m.9835",4e-126,"Q27433","Mechanosensory protein 2",0.00283182352491542,0.000934473922361684,0.329990168575069,0.00697020024888321,0.00236765734414324,0.339682829703866,0.406275777423919,2.46138228161354
"238","cds.comp116621_c0_seq1|m.9939",3e-86,"P42577","Soma ferritin (EC 1.16.3.1)",0.0355017962361068,0.0302834642998239,0.853012171508784,0.0150715610711141,0.00483831061011466,0.32102252628546,2.35554870982468,0.42452953565729
"252","cds.comp116869_c0_seq1|m.10034",4e-20,"O16277","Putative histone H1.6 (Histone H1-like protein 6)",0.0228177753591896,0.00690580032716091,0.30265002693962,0.0534324911397197,0.00503609714955097,0.0942515881653761,0.427039332669775,2.3417046709683
"263","cds.comp117383_c0_seq1|m.10243",6e-09,"A0MZ67","Shootin-1 (Shootin1)",0.00196679238742964,0.000727929052386422,0.370109756901051,0.000548053565928592,0.000288571895776751,0.526539582472765,3.58868641625789,0.278653491558828
"268","cds.comp117504_c0_seq1|m.10288",4e-66,"Q8BWW9","Serine/threonine-protein kinase N2 (EC 2.7.11.13) (PKN gamma) (Protein kinase C-like 2) (Protein-kinase C-related kinase 2)",0.00637601996072913,0.00498845833805344,0.782378093038935,0.000857545285131212,0.000166442363152804,0.194091631122824,7.43519913324874,0.134495389037826
"280","cds.comp117982_c0_seq1|m.10472",5e-50,"Q60841","Reelin (EC 3.4.21.-) (Reeler protein)",0.000640963658009207,0.00029958745287324,0.467401621183547,0.00183909183129132,0.00176690925181715,0.960750965098089,0.348521834039768,2.86926069568971
"283","cds.comp118363_c0_seq1|m.10626",3e-08,"O35778","Natural killer cells antigen CD94 (Killer cell lectin-like receptor subfamily D member 1) (CD antigen CD94)",0.0152763252616399,0.00156051960284083,0.102152813331321,0.00495435189577101,0.0041256193286493,0.832726341496028,3.0834154664467,0.324315685278829
"292","cds.comp118827_c1_seq1|m.10812",3e-82,"Q6ZMW3","Echinoderm microtubule-associated protein-like 6 (EMAP-6) (Echinoderm microtubule-associated protein-like 5-like)",0.00107959533711551,0.000729832610696685,0.676024233901075,0.00034488426877539,0.000229432403700345,0.665244618187459,3.13031191868774,0.31945698255502
"306","cds.comp119527_c0_seq3|m.11084",3e-24,"Q9JMA7","Cytochrome P450 3A41 (EC 1.14.14.1)",0.00981087542373139,0.00656930335941764,0.669594004172884,0.00420114765887934,0.00405862317679467,0.966074869617249,2.33528459848242,0.428213332392056
"323","cds.comp120025_c0_seq2|m.11307",9e-28,"Q8N6N2","Tetratricopeptide repeat protein 9B (TPR repeat protein 9B)",0.000836414560443775,0.000418386173804668,0.500213881478445,0.000295158805840319,0.000273509013799271,0.926650360373254,2.83377810146133,0.352885781524078
"328","cds.comp120183_c0_seq1|m.11369",5e-94,"Q5ZI11","Leucine-rich repeat-containing protein 45",0.00149406850670996,0.00133875345282123,0.896045560701402,0.000663510133657405,0.000566618556628584,0.853971217448127,2.25176441311355,0.44409619149158
"341","cds.comp120618_c1_seq1|m.11561",5e-56,"Q5R9K8","ADP-ribosylation factor-like protein 2-binding protein (ARF-like 2-binding protein)",0.000239056302965561,0.000157120773861335,0.657254261494915,0.000511728308972514,0.000215119795750108,0.420378923694962,0.467154735772888,2.14061835067463
"342","cds.comp120634_c0_seq2|m.11568",3e-88,"O54922","Exocyst complex component 7 (Exocyst complex component Exo70) (rExo70)",0.000113277287687597,6.24509485474599e-05,0.551310415550297,0.000231210528419155,4.25337464985322e-05,0.183961114527726,0.489931355903657,2.04110226453162
"363","cds.comp121389_c0_seq1|m.11923",7e-06,"Q8CHD8","Rab11 family-interacting protein 3 (FIP3-Rab11) (Rab11-FIP3)",0.0010274242501223,0.000732402241699537,0.712852788526603,0.00038869200961479,0.000326402349641862,0.839745458017882,2.6432862644656,0.378316950927059
"396","cds.comp122282_c0_seq1|m.12338",0,"P56941","Niemann-Pick C1 protein",0.000798400474638189,0.000543451334511965,0.680675114526004,0.000322220342551418,0.000148723704028888,0.461559015334843,2.47780903066598,0.40358235345168
"424","cds.comp122902_c0_seq1|m.12631",1e-53,"Q5XJR6","ORM1-like protein 3",0.00186523620773017,0.00025802861705079,0.138335625258309,0.000726356723635119,0.000513591910772763,0.707079447413173,2.56793411148646,0.389418091191267
"436","cds.comp123092_c0_seq1|m.12729",4e-84,"Q8IUS5","Epoxide hydrolase 4 (EC 3.3.-.-) (Abhydrolase domain-containing protein 7) (Epoxide hydrolase-related protein)",0.000860822694561542,0.000400760561415179,0.465555292567311,0.00035903141020496,0.000189948687862529,0.529058690865217,2.39762502693044,0.417079396806368
"445","cds.comp123286_c0_seq1|m.12833",8e-56,"P20072","Annexin A7 (Annexin VII) (Annexin-7) (Synexin)",0.0024943680628127,0.00239570361168483,0.960445111289385,0.000975687322318534,0.000580639483355003,0.595108156140868,2.55652400697932,0.391156115596802
"446","cds.comp123286_c0_seq1|m.12834",8e-56,"P20072","Annexin A7 (Annexin VII) (Annexin-7) (Synexin)",0.000577104101033742,9.88295688390637e-05,0.171250851730276,0.000279571255693728,0.000127936531483879,0.45761690044428,2.06424691122739,0.484438171887782
"454","cds.comp123542_c2_seq1|m.12996",2e-127,"Q9Y673","Dolichyl-phosphate beta-glucosyltransferase (DolP-glucosyltransferase) (EC 2.4.1.117) (Asparagine-linked glycosylation protein 5 homolog)",0.000387508572994177,0.000148594906773184,0.38346224349317,7.46470497571469e-05,7.19571723687036e-05,0.963965389158789,5.19121082822267,0.192633285969311
"461","cds.comp123684_c2_seq1|m.13059",9e-15,"Q14624","Inter-alpha-trypsin inhibitor heavy chain H4 (ITI heavy chain H4) (ITI-HC4) (Inter-alpha-inhibitor heavy chain 4) (Inter-alpha-trypsin inhibitor family heavy chain-related protein) (IHRP) (Plasma kallikrein sensitive glycoprotein 120) (Gp120) (PK-120) [Cleaved into: 70 kDa inter-alpha-trypsin inhibitor heavy chain H4; 35 kDa inter-alpha-trypsin inhibitor heavy chain H4]",0.000879680648830378,0.000308220156650441,0.350377329614162,0.00180801726782232,0.000903314491208771,0.49961607518095,0.486544384551104,2.05531094747424
"471","cds.comp123801_c0_seq1|m.13130",3e-74,"P42577","Soma ferritin (EC 1.16.3.1)",0.0329911135898261,0.0284644913073869,0.862792679910169,0.0139561471603348,0.00456074894048661,0.326791405112786,2.36391270533398,0.4230274653305
"482","cds.comp123896_c2_seq1|m.13181",4e-20,"Q8NDA8","Maestro heat-like repeat-containing protein family member 1 (HEAT repeat-containing protein 7A)",0.00153131558900087,0.000293233677604308,0.191491342287995,0.00376128253221194,0.00341643492952348,0.908316485205469,0.407125914069617,2.45624256634522
"483","cds.comp123914_c0_seq1|m.13200",2e-07,"Q9VCU9","Endoribonuclease Dcr-1 (Protein dicer-1) (EC 3.1.26.-)",0.000794787755190846,0.00013614627960883,0.171298914357504,0.000390596656922054,0.000140328401177782,0.359266774794197,2.03480429518743,0.491447753656274
"484","cds.comp123914_c0_seq2|m.13201",5e-52,"Q99J87","Probable ATP-dependent RNA helicase DHX58 (EC 3.6.4.13) (Probable ATP-dependent helicase LGP2) (Protein D11Lgp2) (RIG-I-like receptor 3) (RLR-3) (RIG-I-like receptor Lgp2) (RLR)",0.00149484863441595,0.000212251653197237,0.141988726022528,0.000656196112349856,0.000229051230654659,0.349059109531174,2.27805164688168,0.438971610397356
"498","cds.comp124183_c1_seq1|m.13350",1e-33,"Q8VEH8","Endoplasmic reticulum lectin 1 (ER lectin) (Erlectin)",0.00058292615695134,8.83532923993028e-05,0.151568584366473,0.000281436694261957,0.00024979103737986,0.887556748898416,2.07125143535391,0.482799906824992
"516","cds.comp124744_c0_seq1|m.13647",5e-11,"Q9XZ71","Troponin T (TnT)",0.00248268339437965,0.000728007171580667,0.293233995614884,0.00655686025290536,0.00178079895129521,0.27159324472504,0.3786390587293,2.64103762394711
"517","cds.comp124744_c0_seq11|m.13657",2e-11,"Q9XZ71","Troponin T (TnT)",0.00248268339437965,0.000728007171580667,0.293233995614884,0.00655686025290536,0.00178079895129521,0.27159324472504,0.3786390587293,2.64103762394711
"518","cds.comp124744_c0_seq9|m.13655",5e-11,"Q9XZ71","Troponin T (TnT)",0.00248268339437965,0.000728007171580667,0.293233995614884,0.00655686025290536,0.00178079895129521,0.27159324472504,0.3786390587293,2.64103762394711
"527","cds.comp124979_c0_seq2|m.13814",3e-56,"A8E5W8","Protein FAM166B",0.00141279933961154,0.000561667034880259,0.397556127846643,0.000641482767471638,0.000502382361675657,0.783158000729721,2.20239640291508,0.454050868715735
"534","cds.comp125114_c0_seq1|m.13888",1e-83,"Q5EAJ7","Major vault protein (MVP)",0.0018652654321658,0.0011190982814345,0.599967308746557,0.000822642948466063,0.000460405279041993,0.559665988629071,2.26740584799744,0.441032645692079
"536","cds.comp125160_c1_seq2|m.13915",2e-37,"Q03412","Innexin unc-7 (Uncoordinated protein 7)",0.00121227819486531,0.000454547890490544,0.37495344914708,0.000598303842556528,0.00029148195951324,0.487180490547662,2.02619155793033,0.493536751787407
"564","cds.comp125625_c3_seq1|m.14247",2e-44,"P98078","Disabled homolog 2 (Adaptor molecule disabled-2) (Differentially expressed in ovarian carcinoma 2) (DOC-2) (Mitogen-responsive phosphoprotein)",0.00179369785168342,0.00093224371894991,0.519732862519172,0.0001354384413389,2.43970306992774e-05,0.180133723174133,13.243639205764,0.0755079464536283
"565","cds.comp125625_c3_seq2|m.14250",2e-44,"P98078","Disabled homolog 2 (Adaptor molecule disabled-2) (Differentially expressed in ovarian carcinoma 2) (DOC-2) (Mitogen-responsive phosphoprotein)",0.00179369785168342,0.00093224371894991,0.519732862519172,0.0001354384413389,2.43970306992774e-05,0.180133723174133,13.243639205764,0.0755079464536283
"598","cds.comp126013_c2_seq1|m.14494",2e-85,"Q53FZ2","Acyl-coenzyme A synthetase ACSM3, mitochondrial (EC 6.2.1.2) (Acyl-CoA synthetase medium-chain family member 3) (Butyrate--CoA ligase 3) (Butyryl-coenzyme A synthetase 3) (Middle-chain acyl-CoA synthetase 3) (Protein SA homolog)",0.000842330755648539,0.000589915939112039,0.700337646650267,0.000150475836658685,9.75538736471394e-05,0.648302583413538,5.59778084211051,0.178642220588074
"599","cds.comp126013_c2_seq2|m.14495",1e-06,"Q9LQ12","4-coumarate--CoA ligase-like 1 (EC 6.2.1.-) (4-coumarate--CoA ligase isoform 10) (At4CL10)",0.000842330755648539,0.000589915939112039,0.700337646650267,0.000150475836658685,9.75538736471394e-05,0.648302583413538,5.59778084211051,0.178642220588074
"628","cds.comp126386_c1_seq1|m.14741",2e-108,"Q8BXN9","Transmembrane protein 87A",0.0035849226306933,0.00104528013710183,0.291576763233989,0.00124955894900291,0.000263694286605006,0.211029889238457,2.86895038729778,0.348559530491528
"654","cds.comp126657_c0_seq1|m.14931",5e-40,"Q182S8","Guanylate kinase (EC 2.7.4.8) (GMP kinase)",0.00124260048585118,0.000419893626164395,0.337915227738519,0.000484614465333928,0.000370195248378274,0.763896406029044,2.56410110456557,0.390000221995703
"655","cds.comp126657_c0_seq2|m.14932",8e-77,"Q64520","Guanylate kinase (EC 2.7.4.8) (GMP kinase)",0.00124260048585118,0.000419893626164395,0.337915227738519,0.000484614465333928,0.000370195248378274,0.763896406029044,2.56410110456557,0.390000221995703
"663","cds.comp126766_c0_seq1|m.15001",2e-09,"O57594","Surfeit locus protein 6 homolog",0.00109600247176994,0.000724831668730887,0.661341271941068,0.000421960363341998,0.00023825452096426,0.564637206862853,2.59740621865384,0.384999463240783
"678","cds.comp126944_c0_seq1|m.15126",1e-30,"Q9QXE5","Thymus-specific serine protease (EC 3.4.-.-) (Serine protease 16)",0.00019158108903802,8.52585988502469e-05,0.445026172877256,0.000453268222459014,0.000286768835805524,0.632669182608438,0.422666049692781,2.36593405296418
"684","cds.comp127093_c0_seq1|m.15208",9e-87,"Q8BH24","Transmembrane 9 superfamily member 4",0.0220283598943151,0.00523381416575587,0.237594364304288,0.0107804262149221,0.00433615968936512,0.402225255562074,2.04336632477701,0.489388509477922
"697","cds.comp127301_c0_seq2|m.15432",2e-158,"Q8BJ64","Choline dehydrogenase, mitochondrial (CDH) (CHD) (EC 1.1.99.1)",0.00227723972497214,0.00140584080284031,0.617344229254351,0.00038316600256433,0.000202297946791762,0.527964238575154,5.94321967432329,0.168258966485849
"713","cds.comp127569_c0_seq2|m.15640",0,"O60476","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB (EC 3.2.1.113) (Mannosidase alpha class 1A member 2) (Processing alpha-1,2-mannosidase IB) (Alpha-1,2-mannosidase IB)",0.000696970774742832,0.000311226638752682,0.446541878126121,0.000225563767397206,6.16151733101901e-05,0.27316077409582,3.08990571839272,0.323634470154698
"723","cds.comp127694_c0_seq1|m.15741",5e-79,"P02594","Calmodulin (CaM)",0.000876267921862829,0.000627855762922872,0.71651118026566,0.00180497041206913,0.000802552999514501,0.44463498911015,0.48547495072693,2.05983851175564
"733","cds.comp128004_c1_seq1|m.15946",9e-95,"Q9QZD8","Mitochondrial dicarboxylate carrier (Solute carrier family 25 member 10)",0.0116399617912607,0.0021203643436975,0.182162483152606,0.00506912057929104,0.00103174747212416,0.203535792054183,2.29624874949979,0.435492888223821
"735","cds.comp128025_c1_seq1|m.15958",2e-52,"Q9QY53","Nephrocystin-1",0.00131962808322197,0.000372679619498927,0.282412616279735,0.00031531062053929,0.000295929812434223,0.938534236265434,4.18516852037824,0.23893900451818
"747","cds.comp128314_c1_seq1|m.16147",3e-92,"Q4R550","Cysteine--tRNA ligase, cytoplasmic (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)",0.00289045373506498,0.00273914545176464,0.947652411292814,0.00132607451651953,0.000591088927082476,0.445743372426666,2.1797068709618,0.458777284836812
"769","cds.comp128635_c0_seq2|m.16380",4e-95,"P19174","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 (EC 3.1.4.11) (PLC-148) (Phosphoinositide phospholipase C-gamma-1) (Phospholipase C-II) (PLC-II) (Phospholipase C-gamma-1) (PLC-gamma-1)",0.00110434747105841,0.000650994911488024,0.589483770777426,0.00036671394501462,0.000145920636923859,0.397914066011428,3.01146843765207,0.332063915230558
"770","cds.comp128635_c0_seq3|m.16381",8e-102,"P19174","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 (EC 3.1.4.11) (PLC-148) (Phosphoinositide phospholipase C-gamma-1) (Phospholipase C-II) (PLC-II) (Phospholipase C-gamma-1) (PLC-gamma-1)",0.00110434747105841,0.000650994911488024,0.589483770777426,0.00036671394501462,0.000145920636923859,0.397914066011428,3.01146843765207,0.332063915230558
"806","cds.comp129019_c0_seq1|m.16867",1e-59,"P11654","Nuclear pore membrane glycoprotein 210 (Nuclear pore protein gp210) (Nuclear envelope pore membrane protein POM 210) (POM210) (Nucleoporin Nup210) (Pore membrane protein of 210 kDa)",0.00174121923243362,0.00114403134649064,0.657028893996126,0.0042819779748676,0.000973947631088872,0.227452741888283,0.406638997830776,2.45918371168166
"807","cds.comp129019_c0_seq2|m.16868",2e-90,"P11654","Nuclear pore membrane glycoprotein 210 (Nuclear pore protein gp210) (Nuclear envelope pore membrane protein POM 210) (POM210) (Nucleoporin Nup210) (Pore membrane protein of 210 kDa)",0.00205536573573362,0.00101498141948317,0.493820346343806,0.00468948237016083,0.00104757665503707,0.223388547465878,0.438292667184744,2.28158049374459
"854","cds.comp129529_c0_seq1|m.17331",8e-51,"Q6IQ20","N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D (N-acyl phosphatidylethanolamine phospholipase D) (NAPE-PLD) (NAPE-hydrolyzing phospholipase D) (EC 3.1.4.54)",0.00156428011149501,0.00107265341187942,0.685716965904697,0.000585116754509879,0.000474763208213674,0.811399100357941,2.67344952855661,0.374048580053014
"855","cds.comp129537_c0_seq1|m.17343",3e-13,"P51397","Death-associated protein 1 (DAP-1)",0.00585136735703191,0.00177741766557602,0.303761079611589,0.00125486699571892,0.000299361640479517,0.238560454216114,4.66293828508862,0.214457052369286
"871","cds.comp129748_c1_seq1|m.17518",2e-15,"Q641F3","Collagen alpha-1(XXI) chain",0.00924972954388605,0.00868075016090174,0.938486916802839,0.00140523147486627,0.000820597089444624,0.58395866027888,6.58235294990548,0.151921358154208
"885","cds.comp130019_c0_seq1|m.17713",6e-37,"Q92260","Heat shock 70 kDa protein (allergen Pen c 19) (Fragment)",0.0317835224408401,0.0046642996047897,0.146752129612806,0.0155462977698299,0.00360967272617682,0.232188575030511,2.04444317942508,0.489130737436886
"887","cds.comp130019_c0_seq4|m.17719",1e-34,"Q05558","Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)",0.0317835224408401,0.0046642996047897,0.146752129612806,0.0155462977698299,0.00360967272617682,0.232188575030511,2.04444317942508,0.489130737436886
"901","cds.comp130119_c0_seq3|m.17855",3e-64,"O95671","N-acetylserotonin O-methyltransferase-like protein (ASMTL) (EC 2.1.1.-)",0.000853454910591618,0.000253034547487493,0.296482619465027,0.000341314386399984,5.63319658264676e-05,0.165044217504657,2.50049498233414,0.399920818503914
"922","cds.comp130404_c2_seq6|m.18123",2e-41,"Q14642","Type I inositol 1,4,5-trisphosphate 5-phosphatase (5PTase) (EC 3.1.3.56)",0.000261029251728291,0.000190920552369542,0.731414395534008,1.52044556864647e-05,4.46979789084426e-06,0.293979474373645,17.167944523043,0.0582480912993275
"934","cds.comp130505_c2_seq1|m.18250",1e-16,"O42998","Pof6 interactor protein 1",0.00072756665587685,0.000554141258835991,0.761636414148406,0.000352574053988498,0.000235553932603559,0.668097751206739,2.06358535929188,0.484593474894176
"975","cds.comp130911_c0_seq2|m.18675",2e-66,"Q9H3P7","Golgi resident protein GCP60 (Acyl-CoA-binding domain-containing protein 3) (Golgi complex-associated protein 1) (GOCAP1) (Golgi phosphoprotein 1) (GOLPH1) (PBR- and PKA-associated protein 7) (Peripheral benzodiazepine receptor-associated protein PAP7) [Cleaved into: Golgi resident protein GCP60, N-terminally processed]",0.0112266897160212,0.00252025279852687,0.224487614985057,0.00383451157283714,0.00179808237006041,0.468920835393389,2.92780175591298,0.341553179951615
"988","cds.comp131035_c0_seq1|m.18785",7e-93,"O93574","Reelin (EC 3.4.21.-) (Fragment)",0.0018829859233426,0.000755117197082826,0.401021158853049,0.00429451884185398,0.00345386476925333,0.804249532122733,0.438462606099475,2.28069620097347
"991","cds.comp131045_c1_seq4|m.18820",2e-07,"Q01373","Peroxisomal hydratase-dehydrogenase-epimerase (HDE) (Multifunctional beta-oxidation protein) (MFP) [Includes: 2-enoyl-CoA hydratase (EC 4.2.1.119); (3R)-3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12)]",0.00255226009875585,0.00137161548453521,0.537412109840932,0.000492747372979374,0.000323738400714289,0.657006852734333,5.1796523709984,0.193063149488398
"992","cds.comp131045_c1_seq5|m.18822",8e-48,"Q8VCC1","15-hydroxyprostaglandin dehydrogenase [NAD(+)] (15-PGDH) (EC 1.1.1.141) (Prostaglandin dehydrogenase 1)",0.00255226009875585,0.00137161548453521,0.537412109840932,0.000492747372979374,0.000323738400714289,0.657006852734333,5.1796523709984,0.193063149488398
"993","cds.comp131052_c1_seq1|m.18825",0,"Q9Z2K9","Isocitrate dehydrogenase [NADP] cytoplasmic (IDH) (EC 1.1.1.42) (Cytosolic NADP-isocitrate dehydrogenase) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)",0.0365484928413005,0.00235941208465497,0.0645556601991748,0.0153875992792019,0.00139998889502701,0.090981632002807,2.37519135884308,0.421018709198691
"999","cds.comp131113_c4_seq1|m.18882",1e-11,"P82147","Protein lethal(2)essential for life (Protein Efl21)",0.000204898524139116,0.000197276912830886,0.962802995579142,0.000618521272746927,0.000111913145083501,0.180936614494246,0.331271587845535,3.01867119514722
"1000","cds.comp131116_c0_seq1|m.18907",3e-48,"Q5RA42","Eukaryotic translation initiation factor 1A, X-chromosomal (eIF-1A X isoform) (Eukaryotic translation initiation factor 4C) (eIF-4C)",0.00905388734023033,0.00717580037926278,0.792565680310334,0.00300795014431312,0.00121318428387313,0.403325928179626,3.00998583947535,0.33222747658318
"1011","cds.comp131275_c0_seq1|m.19058",0,"D2XV59","GTP-binding protein 1",8.91946148043697e-05,3.3808818984826e-05,0.379045518151279,4.10773415837506e-05,8.21753845413507e-06,0.200050396089551,2.17138235741267,0.460536117273956
"1046","cds.comp131652_c1_seq3|m.19432",2e-133,"A2BD83","RNA polymerase II-associated factor 1 homolog",0.000294986727044072,0.00023789931502256,0.806474641779449,0.00078731276440482,0.000606752143321461,0.770662144389522,0.374675402687103,2.66897691395855
"1047","cds.comp131652_c1_seq4|m.19433",1e-136,"Q6P2Y1","RNA polymerase II-associated factor 1 homolog",0.000294986727044072,0.00023789931502256,0.806474641779449,0.00078731276440482,0.000606752143321461,0.770662144389522,0.374675402687103,2.66897691395855
"1083","cds.comp131955_c0_seq1|m.19750",3e-68,"Q58DT4","Pyrroline-5-carboxylate reductase 1, mitochondrial (P5C reductase 1) (P5CR 1) (EC 1.5.1.2)",0.00711286677957767,0.00310329320368882,0.436292890034007,0.00352737222727708,0.00174015532305895,0.49332908775614,2.01647751393347,0.495914282748105
